---Action(ResourceType,ResourceKey,CultureCode,ResourceValue)   Action can either be InsertUpdate or Delete
"---If you need to comment out a line begin the line with at least two dashes ""--"""
---InsertUpdate|ResourceType|ResourceKey|CultureCode|ResourceValue
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_UnconnectedHouseholds.Methodology|en-GB|<p>Anthracene emissions to surface water from un-connected  households have been spatially allocated due to the information of number of employees on NUTS3 level from EUROSTAT, statistical population data on LAU2 from EUROSTAT GISCO and raster population data from JRC, in combination with land use data from CORINE. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The sewer system and Urban Waste Water Treatment Plants collect and treat polluted water, meeting requirements prior to discharge into surface water. Not all the pollution is removed (varying according to the substance in question and the kind of treatment), meaning that discharges from the system contribute to surface water pollution. Not all the polluted water from households will reach the sewer system. A part of the households is not connected to a sewer system.</p><p>The emissions of the un-connected households are calculated by using the next formula:<br />Where:<ul><li>AR = Number of inhabitants in the NUTS areas in 2008</li><li>EF = Emission factor per substance per inhabitant (kg) %</li><li>WT = % of the generated load per agglomeration without treatment in 2010</li><li>PWw = the pathway to surface water (in %)</li></ul></p><p>The generated loads of wastewater are reported per agglomeration by Member States. For this factsheet, they have been aggregated or disaggregated to the finest NUTS region possible, NUTS3, because Member States have reported in three different NUTS levels.</p><p>The total emission per NUTS area is regionalised to the River Basin Districts and their subunits.</p>
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_UnconnectedHouseholds.SourceData|en-GB|<h4>Emission data</h4><p>Anthracene emission loads to surface water from un-connected households for the year 2008 are based on national emission loads calculated based on emission factors from international studies about emissions from dwellings and activity rates (number of inhabitants per administrative unit) from Eurostat.</p><h4>Employees</h4><p>Number of employees from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> is used on administrative level (NUTS3) for all relevant EU27 and EFTA4 countries.</p><h4>Population data</h4><p>Statistical population data from EUROSTAT GISCO on LAU2 level and Raster Population Data with a spatial resolution 100 by 100 m from JRC are publicly not available.</p><p><a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Gridded Population of the World</a> (GPW, version 3) and <a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Global Rural-Urban Mapping Project</a> (GRUMP) provides the related split data in urban and rural population, which is useful for the allocation of certain fuel types used in un-connected households.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (CLC2000, CLC2006 and CLCCH1990 for Switzerland) are merged in order to cover all EU27 and EFTA4 countries.</p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UnconnectedHouseholds.TitleFull|en-GB|Fluoranthene emissions from un-connected households, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UnconnectedHouseholds.TitleShort|en-GB|Fluoranthene emissions from un-connected households (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UnconnectedHouseholds.GeneralInformation|en-GB|<p>The map shows fluoranthene emission loads to surface water from un-connected households per River Basin District Subunit (RBDSU) level for the reference year 2008, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of fluoranthene are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UnconnectedHouseholds.Methodology|en-GB|<p>Fluoranthene emissions to surface water from un-connected  households have been spatially allocated due to the information of number of employees on NUTS3 level from EUROSTAT, statistical population data on LAU2 from EUROSTAT GISCO and raster population data from JRC, in combination with land use data from CORINE. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The sewer system and Urban Waste Water Treatment Plants collect and treat polluted water, meeting requirements prior to discharge into surface water. Not all the pollution is removed (varying according to the substance in question and the kind of treatment), meaning that discharges from the system contribute to surface water pollution. Not all the polluted water from households will reach the sewer system. A part of the households is not connected to a sewer system.</p><p>The emissions of the un-connected households are calculated by using the next formula:<br />Where:<ul><li>AR = Number of inhabitants in the NUTS areas in 2008</li><li>EF = Emission factor per substance per inhabitant (kg) %</li><li>WT = % of the generated load per agglomeration without treatment in 2010</li><li>PWw = the pathway to surface water (in %)</li></ul></p><p>The generated loads of wastewater are reported per agglomeration by Member States. For this factsheet, they have been aggregated or disaggregated to the finest NUTS region possible, NUTS3, because Member States have reported in three different NUTS levels.</p><p>The total emission per NUTS area is regionalised to the River Basin Districts and their subunits.</p>
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UnconnectedHouseholds.SourceData|en-GB|<h4>Emission data</h4><p>Fluoranthene emission loads to surface water from un-connected households for the year 2008 are based on national emission loads calculated based on emission factors from international studies about emissions from dwellings and activity rates (number of inhabitants per administrative unit) from Eurostat.</p><h4>Employees</h4><p>Number of employees from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> is used on administrative level (NUTS3) for all relevant EU27 and EFTA4 countries.</p><h4>Population data</h4><p>Statistical population data from EUROSTAT GISCO on LAU2 level and Raster Population Data with a spatial resolution 100 by 100 m from JRC are publicly not available.</p><p><a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Gridded Population of the World</a> (GPW, version 3) and <a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Global Rural-Urban Mapping Project</a> (GRUMP) provides the related split data in urban and rural population, which is useful for the allocation of certain fuel types used in un-connected households.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (CLC2000, CLC2006 and CLCCH1990 for Switzerland) are merged in order to cover all EU27 and EFTA4 countries.</p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_CO_UnconnectedHouseholds.TitleFull|en-GB|Copper emissions from un-connected households, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_CO_UnconnectedHouseholds.TitleShort|en-GB|Copper emissions from un-connected households (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_CO_UnconnectedHouseholds.GeneralInformation|en-GB|<p>The map shows copper emission loads to surface water from un-connected households per River Basin District Subunit (RBDSU) level for the reference year 2008, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of copper are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_CO_UnconnectedHouseholds.Methodology|en-GB|<p>Copper emissions to surface water from un-connected  households have been spatially allocated due to the information of number of employees on NUTS3 level from EUROSTAT, statistical population data on LAU2 from EUROSTAT GISCO and raster population data from JRC, in combination with land use data from CORINE. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The sewer system and Urban Waste Water Treatment Plants collect and treat polluted water, meeting requirements prior to discharge into surface water. Not all the pollution is removed (varying according to the substance in question and the kind of treatment), meaning that discharges from the system contribute to surface water pollution. Not all the polluted water from households will reach the sewer system. A part of the households is not connected to a sewer system.</p><p>The emissions of the un-connected households are calculated by using the next formula:<br />Where:<ul><li>AR = Number of inhabitants in the NUTS areas in 2008</li><li>EF = Emission factor per substance per inhabitant (kg) %</li><li>WT = % of the generated load per agglomeration without treatment in 2010</li><li>PWw = the pathway to surface water (in %)</li></ul></p><p>The generated loads of wastewater are reported per agglomeration by Member States. For this factsheet, they have been aggregated or disaggregated to the finest NUTS region possible, NUTS3, because Member States have reported in three different NUTS levels.</p><p>The total emission per NUTS area is regionalised to the River Basin Districts and their subunits.</p>
InsertUpdate|DiffuseSources|WATER_CO_UnconnectedHouseholds.SourceData|en-GB|<h4>Emission data</h4><p>Copper emission loads to surface water from un-connected households for the year 2008 are based on national emission loads calculated based on emission factors from international studies about emissions from dwellings and activity rates (number of inhabitants per administrative unit) from Eurostat.</p><h4>Employees</h4><p>Number of employees from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> is used on administrative level (NUTS3) for all relevant EU27 and EFTA4 countries.</p><h4>Population data</h4><p>Statistical population data from EUROSTAT GISCO on LAU2 level and Raster Population Data with a spatial resolution 100 by 100 m from JRC are publicly not available.</p><p><a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Gridded Population of the World</a> (GPW, version 3) and <a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Global Rural-Urban Mapping Project</a> (GRUMP) provides the related split data in urban and rural population, which is useful for the allocation of certain fuel types used in un-connected households.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (CLC2000, CLC2006 and CLCCH1990 for Switzerland) are merged in order to cover all EU27 and EFTA4 countries.</p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_ZN_UnconnectedHouseholds.TitleFull|en-GB|Zinc emissions from un-connected households, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_ZN_UnconnectedHouseholds.TitleShort|en-GB|Zinc emissions from un-connected households (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_ZN_UnconnectedHouseholds.GeneralInformation|en-GB|<p>The map shows zinc emission loads to surface water from un-connected households per River Basin District Subunit (RBDSU) level for the reference year 2008, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of zinc are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_ZN_UnconnectedHouseholds.Methodology|en-GB|<p>Zinc emissions to surface water from un-connected  households have been spatially allocated due to the information of number of employees on NUTS3 level from EUROSTAT, statistical population data on LAU2 from EUROSTAT GISCO and raster population data from JRC, in combination with land use data from CORINE. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The sewer system and Urban Waste Water Treatment Plants collect and treat polluted water, meeting requirements prior to discharge into surface water. Not all the pollution is removed (varying according to the substance in question and the kind of treatment), meaning that discharges from the system contribute to surface water pollution. Not all the polluted water from households will reach the sewer system. A part of the households is not connected to a sewer system.</p><p>The emissions of the un-connected households are calculated by using the next formula:<br />Where:<ul><li>AR = Number of inhabitants in the NUTS areas in 2008</li><li>EF = Emission factor per substance per inhabitant (kg) %</li><li>WT = % of the generated load per agglomeration without treatment in 2010</li><li>PWw = the pathway to surface water (in %)</li></ul></p><p>The generated loads of wastewater are reported per agglomeration by Member States. For this factsheet, they have been aggregated or disaggregated to the finest NUTS region possible, NUTS3, because Member States have reported in three different NUTS levels.</p><p>The total emission per NUTS area is regionalised to the River Basin Districts and their subunits.</p>
InsertUpdate|DiffuseSources|WATER_ZN_UnconnectedHouseholds.SourceData|en-GB|<h4>Emission data</h4><p>Zinc emission loads to surface water from un-connected households for the year 2008 are based on national emission loads calculated based on emission factors from international studies about emissions from dwellings and activity rates (number of inhabitants per administrative unit) from Eurostat.</p><h4>Employees</h4><p>Number of employees from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> is used on administrative level (NUTS3) for all relevant EU27 and EFTA4 countries.</p><h4>Population data</h4><p>Statistical population data from EUROSTAT GISCO on LAU2 level and Raster Population Data with a spatial resolution 100 by 100 m from JRC are publicly not available.</p><p><a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Gridded Population of the World</a> (GPW, version 3) and <a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Global Rural-Urban Mapping Project</a> (GRUMP) provides the related split data in urban and rural population, which is useful for the allocation of certain fuel types used in un-connected households.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (CLC2000, CLC2006 and CLCCH1990 for Switzerland) are merged in order to cover all EU27 and EFTA4 countries.</p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_TOC_InlandNavigation.TitleFull|en-GB|TOC emissions from inland navigation, load to surface water (kg/ha surface water RBDSU) 
InsertUpdate|DiffuseSources|WATER_TOC_InlandNavigation.TitleShort|en-GB|TOC emissions from inland navigation (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_TOC_InlandNavigation.GeneralInformation|en-GB|<p>The map shows TOC emissions to surface water from inland navigation per River Basin District Subunit (RBDSU) level for the reference year 2011, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of TOC are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_TOC_InlandNavigation.Methodology|en-GB|<p>Diffuse emissions of TOC to surface water from inland navigation were spatially allocated according to the spatial pattern of navigable inland waterways using georeferenced water course and shipping activity data. The national emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The emissions are calculated for inland vessels. Emissions are calculated by multiplying an activity rate (AR), in the case of inland navigation the number of ton-kilometres (tkm; a ton-kilometre is one ton of cargo transported one km across the water) traversed by all professional vessels on inland waters within European Union (EU27 + EFTA countries), by an emission factor (EF), expressed in emission per AR unit. The calculation method is shown in the formula below:</p><p>Es = AR x EF<br/>Where:<ul><li>Es = Emission of substance (pollutants) to surface waters</li><li>AR = Activity rate, in this case the traffic performance (distance covered on the EU inland surface waters in surface 106 tkm)</li><li>EF = Emission factor (kg/106 tkm)</li></ul><p>The emission calculated in this way is referred to as the total emission. Because all emissions are released directly into surface waters, the total emission equals the net emission to surface waters.</p>
InsertUpdate|DiffuseSources|WATER_TOC_InlandNavigation.SourceData|en-GB|<p>Emission data used are calculated national totals for inland navigation (shipping) providing TOC emission loads to surface water for the year 2011. These data are based on national activity rates form Eurostat and emission factor data extracted from the <a href='http://www.emissieregistratie.nl/erpubliek/bumper.nl.aspx'>2008 PRTR Netherlands</a>. The methodology applied and data used is described in detail in the sector specific factsheet.</p><h4>Administrative boundaries data</h4><p><a href=''>EUROSTAT GISCO Administrative units and Statistical units</a></p><h4>Activity data of inland navigation</h4><p><a href=''>TRANS-TOOLS</a> river network traffic volume data</p><p><a href=''>Voies Navigables d'Europe (VNE)</a> information on accessibility of inland waterways</p><h4>Water course information</h4><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/geodata/reference'>EUROSTAT, GISCO</a>: Water-courses from EuroRegional Map v30: Hydrography (HYDR)</p><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='\\\\Iertfu01\\d\\00_EPRTR_Water_Diffuse_050313\\03_Maps_Water_Diffuse_140313\\05_National_Inland_Navigation\\00_Map descriptions\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='\\\\Iertfu01\\d\\00_EPRTR_Water_Diffuse_050313\\03_Maps_Water_Diffuse_140313\\05_National_Inland_Navigation\\00_Map descriptions\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries.</p>
InsertUpdate|DiffuseSources|WATER_P_InlandNavigation.TitleFull|en-GB|Nutrient-P emissions from inland navigation, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_P_InlandNavigation.TitleShort|en-GB|Nutrient-P emissions from inland navigation (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_P_InlandNavigation.GeneralInformation|en-GB|<p>The map shows copper emission loads to surface water from un-connected households per River Basin District Subunit (RBDSU) level for the reference year 2008, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of copper are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_P_InlandNavigation.Methodology|en-GB|<p>Diffuse emissions of nutrient-P to surface water from inland navigation were spatially allocated according to the spatial pattern of navigable inland waterways using georeferenced water course and shipping activity data. The national emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The emissions are calculated for inland vessels. Emissions are calculated by multiplying an activity rate (AR), in the case of inland navigation the number of ton-kilometres (tkm; a ton-kilometre is one ton of cargo transported one km across the water) traversed by all professional vessels on inland waters within European Union (EU27 + EFTA countries), by an emission factor (EF), expressed in emission per AR unit. The calculation method is shown in the formula below:</p><p>Es = AR x EF<br/>Where:<ul><li>Es = Emission of substance (pollutants) to surface waters</li><li>AR = Activity rate, in this case the traffic performance (distance covered on the EU inland surface waters in surface 106 tkm)</li><li>EF = Emission factor (kg/106 tkm)</li></ul><p>The emission calculated in this way is referred to as the total emission. Because all emissions are released directly into surface waters, the total emission equals the net emission to surface waters.</p>
InsertUpdate|DiffuseSources|WATER_P_InlandNavigation.SourceData|en-GB|<p>Emission data used are calculated national totals for inland navigation (shipping) providing nutrient-P emission loads to surface water for the year 2011. These data are based on national activity rates form Eurostat and emission factor data extracted from the <a href='http://www.emissieregistratie.nl/erpubliek/bumper.nl.aspx'>2008 PRTR Netherlands</a>. The methodology applied and data used is described in detail in the sector specific factsheet.</p><h4>Administrative boundaries data</h4><p><a href=''>EUROSTAT GISCO Administrative units and Statistical units</a></p><h4>Activity data of inland navigation</h4><p><a href=''>TRANS-TOOLS</a> river network traffic volume data</p><p><a href=''>Voies Navigables d'Europe (VNE)</a> information on accessibility of inland waterways</p><h4>Water course information</h4><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/geodata/reference'>EUROSTAT, GISCO</a>: Water-courses from EuroRegional Map v30: Hydrography (HYDR)</p><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='\\\\Iertfu01\\d\\00_EPRTR_Water_Diffuse_050313\\03_Maps_Water_Diffuse_140313\\05_National_Inland_Navigation\\00_Map descriptions\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='\\\\Iertfu01\\d\\00_EPRTR_Water_Diffuse_050313\\03_Maps_Water_Diffuse_140313\\05_National_Inland_Navigation\\00_Map descriptions\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries.</p>
InsertUpdate|DiffuseSources|WATER_N_InlandNavigation.TitleFull|en-GB|Nutrient-N emissions from inland navigation, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_N_InlandNavigation.TitleShort|en-GB|Nutrient-N emissions from inland navigation (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_N_InlandNavigation.GeneralInformation|en-GB|<p>The map shows nutrient-N emissions to surface water from inland navigation per River Basin District Subunit (RBDSU) level for the reference year 2011, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of nutrient-N are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_N_InlandNavigation.Methodology|en-GB|<p>Diffuse emissions of nutrient-N to surface water from inland navigation were spatially allocated according to the spatial pattern of navigable inland waterways using georeferenced water course and shipping activity data. The national emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The emissions are calculated for inland vessels. Emissions are calculated by multiplying an activity rate (AR), in the case of inland navigation the number of ton-kilometres (tkm; a ton-kilometre is one ton of cargo transported one km across the water) traversed by all professional vessels on inland waters within European Union (EU27 + EFTA countries), by an emission factor (EF), expressed in emission per AR unit. The calculation method is shown in the formula below:</p><p>Es = AR x EF<br/>Where:<ul><li>Es = Emission of substance (pollutants) to surface waters</li><li>AR = Activity rate, in this case the traffic performance (distance covered on the EU inland surface waters in surface 106 tkm)</li><li>EF = Emission factor (kg/106 tkm)</li></ul><p>The emission calculated in this way is referred to as the total emission. Because all emissions are released directly into surface waters, the total emission equals the net emission to surface waters.</p>
InsertUpdate|DiffuseSources|WATER_N_InlandNavigation.SourceData|en-GB|<p>Emission data used are calculated national totals for inland navigation (shipping) providing nutrient-N emission loads to surface water for the year 2011. These data are based on national activity rates form Eurostat and emission factor data extracted from the <a href='http://www.emissieregistratie.nl/erpubliek/bumper.nl.aspx'>2008 PRTR Netherlands</a>. The methodology applied and data used is described in detail in the sector specific factsheet.</p><h4>Administrative boundaries data</h4><p><a href=''>EUROSTAT GISCO Administrative units and Statistical units</a></p><h4>Activity data of inland navigation</h4><p><a href=''>TRANS-TOOLS</a> river network traffic volume data</p><p><a href=''>Voies Navigables d'Europe (VNE)</a> information on accessibility of inland waterways</p><h4>Water course information</h4><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/geodata/reference'>EUROSTAT, GISCO</a>: Water-courses from EuroRegional Map v30: Hydrography (HYDR)</p><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='\\\\Iertfu01\\d\\00_EPRTR_Water_Diffuse_050313\\03_Maps_Water_Diffuse_140313\\05_National_Inland_Navigation\\00_Map descriptions\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='\\\\Iertfu01\\d\\00_EPRTR_Water_Diffuse_050313\\03_Maps_Water_Diffuse_140313\\05_National_Inland_Navigation\\00_Map descriptions\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries.</p>
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_InlandNavigation.TitleFull|en-GB|Anthracene emissions from inland navigation, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_InlandNavigation.TitleShort|en-GB|Anthracene emissions from inland navigation (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_InlandNavigation.GeneralInformation|en-GB|<p>The map shows anthracene emissions to surface water from inland navigation per River Basin District Subunit (RBDSU) level for the reference year 2011, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of anthracene are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_InlandNavigation.Methodology|en-GB|<p>Diffuse emissions of anthracene to surface water from inland navigation were spatially allocated according to the spatial pattern of navigable inland waterways using georeferenced water course and shipping activity data. The national emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The emissions are calculated for inland vessels. Emissions are calculated by multiplying an activity rate (AR), in the case of inland navigation the number of ton-kilometres (tkm; a ton-kilometre is one ton of cargo transported one km across the water) traversed by all professional vessels on inland waters within European Union (EU27 + EFTA countries), by an emission factor (EF), expressed in emission per AR unit. The calculation method is shown in the formula below:</p><p>Es = AR x EF<br/>Where:<ul><li>Es = Emission of substance (pollutants) to surface waters</li><li>AR = Activity rate, in this case the traffic performance (distance covered on the EU inland surface waters in surface 106 tkm)</li><li>EF = Emission factor (kg/106 tkm)</li></ul><p>The emission calculated in this way is referred to as the total emission. Because all emissions are released directly into surface waters, the total emission equals the net emission to surface waters.</p>
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_InlandNavigation.SourceData|en-GB|<p>Emission data used are calculated national totals for inland navigation (shipping) providing anthracene emission loads to surface water for the year 2011. These data are based on national activity rates form Eurostat and emission factor data extracted from the <a href='http://www.emissieregistratie.nl/erpubliek/bumper.nl.aspx'>2008 PRTR Netherlands</a>. The methodology applied and data used is described in detail in the sector specific factsheet.</p><h4>Administrative boundaries data</h4><p><a href=''>EUROSTAT GISCO Administrative units and Statistical units</a></p><h4>Activity data of inland navigation</h4><p><a href=''>TRANS-TOOLS</a> river network traffic volume data</p><p><a href=''>Voies Navigables d'Europe (VNE)</a> information on accessibility of inland waterways</p><h4>Water course information</h4><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/geodata/reference'>EUROSTAT, GISCO</a>: Water-courses from EuroRegional Map v30: Hydrography (HYDR)</p><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='\\\\Iertfu01\\d\\00_EPRTR_Water_Diffuse_050313\\03_Maps_Water_Diffuse_140313\\05_National_Inland_Navigation\\00_Map descriptions\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='\\\\Iertfu01\\d\\00_EPRTR_Water_Diffuse_050313\\03_Maps_Water_Diffuse_140313\\05_National_Inland_Navigation\\00_Map descriptions\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries.</p>
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_InlandNavigation.TitleFull|en-GB|Fluoranthene emissions from inland navigation, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_InlandNavigation.TitleShort|en-GB|Fluoranthene emissions from inland navigation (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_InlandNavigation.GeneralInformation|en-GB|<p>The map shows fluoranthene emissions to surface water from inland navigation per River Basin District Subunit (RBDSU) level for the reference year 2011, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of fluoranthene are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_InlandNavigation.Methodology|en-GB|<p>Diffuse emissions of fluoranthene to surface water from inland navigation were spatially allocated according to the spatial pattern of navigable inland waterways using georeferenced water course and shipping activity data. The national emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The emissions are calculated for inland vessels. Emissions are calculated by multiplying an activity rate (AR), in the case of inland navigation the number of ton-kilometres (tkm; a ton-kilometre is one ton of cargo transported one km across the water) traversed by all professional vessels on inland waters within European Union (EU27 + EFTA countries), by an emission factor (EF), expressed in emission per AR unit. The calculation method is shown in the formula below:</p><p>Es = AR x EF<br/>Where:<ul><li>Es = Emission of substance (pollutants) to surface waters</li><li>AR = Activity rate, in this case the traffic performance (distance covered on the EU inland surface waters in surface 106 tkm)</li><li>EF = Emission factor (kg/106 tkm)</li></ul><p>The emission calculated in this way is referred to as the total emission. Because all emissions are released directly into surface waters, the total emission equals the net emission to surface waters.</p>
