---Action(ResourceType,ResourceKey,CultureCode,ResourceValue)   Action can either be InsertUpdate or Delete
"---If you need to comment out a line begin the line with at least two dashes ""--"""
---InsertUpdate|ResourceType|ResourceKey|CultureCode|ResourceValue
InsertUpdate|DiffuseSources|AIR_CO2_DomesticShipping.SourceData|en-GB|<h4>Emissions data</h4>  <p>Emission data used are national totals including releases from international maritime navigation (CRF 1A3d) and International maritime transport (CRF 1C1b) into air from international shipping for the year 2008. &nbsp;These are based on data sets officially reported as national emission totals by countries to the <a  href='http://unfccc.int/'>United Nations Framework Convention on Climate Change</a> (<a  href='http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-unfccc-and-to-the-eu-greenhouse-gas-monitoring-mechanism-4'>UNFCCC</a>) and to the EU Greenhouse Gas Monitoring Mechanism. All emissions from international shipping are considered as diffuse releases in the E-PRTR Register.</p>  <p>The methodology applied and data used is described in detail in a methodology report, available <a  href='http://147.67.243.36/Public/irc/env/e_prtr/library?l=/prtr_expert_meeting_2/05-domestic_internationa/_EN_1.0_&amp;a=d'>here</a>.</p>  <h4>Administrative boundaries data</h4>  <p><a  href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/popups/references/administrative_units_statistical_units_1'>EUROSTAT GISCO<strong> </strong>Administrative units and Statistical units</a>: <strong>&nbsp;Country boundaries and boundaries of administrative units (NUTS3)</strong></p>  <h4>Maritime boundaries and territorial waters data</h4>  <p><a  href='http://www.vliz.be/vmdcdata/marbound/download.php'>VLIZ 2010 maritime boundaries geodatabase</a>, version 5<br /> <a  href='http://www.eea.europa.eu/data-and-maps/data/ds_resolveuid/0EB9645A-B3BF-4959-99C0-5241BF9C5035'>EEA maritime boundaries</a> (territorial waters)</p>  <h4>Harbour location data</h4>  <p>Ports location from <a  href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/popups/references/transport_networks'>EUROSTAT GISCO transport networks</a> data (2009 geo data set on ports)</p>  <h4>Activity data of domestic shipping</h4>  <p><a  href='http://energy.jrc.ec.europa.eu/transtools/'>TRANS-TOOLS</a> river network traffic volume data <br /> <a  href='http://www.vne-waterways.eu/'>Voies Navigables d&apos;Europe&nbsp;(VNE)</a> information on accessibility of inland waterways <br /> <a  href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> statistical information on harbour movements</p>  <h4>Land use data</h4>  <p><a  href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (CLC<sub>2006</sub>, CLC<sub>2000</sub> and <a  href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries. Considered Corine Land Cover <a  href='http://www.eea.europa.eu/data-and-maps/data/corine-land-cover-2000-clc2000-250-m-version-5-2005/'>classes</a> are classes a &ldquo;Water courses (511)&rdquo; and &ldquo;Water bodies (512)&rdquo;.</p>  <p>&nbsp;</p>  <p>A technical overview of the spatial distribution and mapping process performed is available <a  href='http://147.67.243.36/Public/irc/env/e_prtr/library?l=/prtr_expert_meeting_2/05-domestic_internationa/_EN_1.0_&amp;a=i'>here</a>.</p>
InsertUpdate|DiffuseSources|AIR_CO2_DomesticShipping.TitleFull|en-GB|Carbon dioxide (CO2) emissions from domestic shipping (in kilotonnes per grid cell)
InsertUpdate|DiffuseSources|AIR_CO2_DomesticShipping.TitleShort|en-GB|CO2 emissions from domestic shipping, kt/grid
InsertUpdate|DiffuseSources|AIR_CO2_IndustrialReleases.GeneralInformation|en-GB|<p>The map shows the diffuse emissions of carbon dioxide (CO<sub>2</sub>) to air from diffuse industrial releases of the EU27 and EFTA4 countries per 5x5 km<sup>2</sup> grid cell for the reference year 2008, available in 2010. Diffuse emissions of carbon dioxide (CO<sub>2</sub>) are expressed in ktonnes grid cell.</p>
InsertUpdate|DiffuseSources|AIR_CO2_IndustrialReleases.Methodology|en-GB|<h4>Geographic Information System (GIS) overlay</h4><p>Diffuse emissions of carbon dioxide (CO<sub>2</sub>) to air from industrial releases have been distributed according to the reporting of the countries to the United Nations Framework Convention on Climate Change (<a href='http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-unfccc-and-to-the-eu-greenhouse-gas-monitoring-mechanism-4' >UNFCCC</a>), and to the E-PRTR, using the location of the emission sources, employment statistics, and land use information. The emissions are allocated using GIS overlay techniques for distribution into grid cells with a spatial resolution of 5x5km&sup2;. The dataset is then transformed into vector polygons and projected into the E-PRTR WGS84 standard projection.</p><p>Comparability</p><p>Considerable spatial variation is apparent. The main reason for the difference is:</p><ul><li>The spatial pattern of emissions is dependent on distribution of industrial sources across Europe, their spatial density and the level of their activities</li><li>The spatial variation is linked to the allocation of population per activity branch on a regional level</li></ul>
InsertUpdate|DiffuseSources|AIR_CO2_IndustrialReleases.SourceData|en-GB|<h4>Emissions data</h4>  <p>Diffuse emissions of carbon dioxide (CO<sub>2</sub>) to air from industrial releases (industrial and energy processes, waste and wastewater management) for the year 2008 are based on data sets officially reported as national emission totals by countries to the United Nations Framework Convention on Climate Change (<a  href='http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-unfccc-and-to-the-eu-greenhouse-gas-monitoring-mechanism-4'>UNFCCC</a>), including diffuse and non-diffuse emissions, and&nbsp; on the data reported to the E-PRTR data base. A subtraction method (CLRTAP data minus E- PRTR data) is applied in order to identify and quantify the diffuse part of the industrial emissions, which is described in detail in the methodology report, available <a  href='http://147.67.243.36/Public/irc/env/e_prtr/library?l=/prtr_expert_meeting_2/01-subtractiondoc/_EN_1.0_&amp;a=i'>here</a>.</p>  <h4>Employment data</h4>  <p>Employment statistic data from <a  href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for 2008 (economically active employees distinguished by activity branch)</p>  <h4>Facility data</h4>  <p><a  href='http://prtr.ec.europa.eu/'>European Pollutant Release and Transfer Register (E-PRTR)</a> data base for the reporting years 2007 and 2008</p>  <h4>Land use data</h4>  <p><a  href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a  href='http://www.eea.europa.eu/data-and-maps/data/corine-land-cover-2006-raster'>CLC<sub>2006</sub></a>, <a  href='http://www.eea.europa.eu/data-and-maps/data/corine-land-cover-2000-clc2000-seamless-vector-database-2'>CLC<sub>2000</sub></a> and <a  href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries. Location data for diffuse emissions released by industrial activities, not covered by the E-PRTR Regulation, are derived using CORINE Land Cover data classes &ldquo;1.2.1. Industrial or commercial units&rdquo;, &ldquo;1.1.1 Continuous urban fabric&rdquo;, &ldquo;1.1.2 Discontinuous urban fabric&rdquo;, and &ldquo;1.2.1 Industrial or commercial units&rdquo;.</p>  <p>&nbsp;</p>  <p>A technical overview of the spatial distribution and mapping process performed is available <a  href='http://147.67.243.36/Public/irc/env/e_prtr/library?l=/prtr_expert_meeting_2/02-industrial_releasesdo/_EN_1.0_&amp;a=i'>here</a>.</p>
InsertUpdate|DiffuseSources|AIR_CO2_IndustrialReleases.TitleFull|en-GB|Carbon dioxide (CO2) emissions from diffuse industrial releases (in kilotonnes per grid cell)
InsertUpdate|DiffuseSources|AIR_CO2_IndustrialReleases.TitleShort|en-GB|CO2 emissions from diffuse industrial releases, kt/grid
InsertUpdate|DiffuseSources|AIR_CO2_InternationalShipping.GeneralInformation|en-GB|<p>The map shows the diffuse emissions of carbon dioxide (CO<sub>2</sub>) to air from international shipping of the EU27 and EFTA4 countries per 5x5 km<sup>2</sup> grid cell for the reference year 2008, available in 2010. Diffuse emissions of carbon dioxide (CO<sub>2</sub>) are expressed in kilotonnes per grid cell.</p>
InsertUpdate|DiffuseSources|AIR_CO2_InternationalShipping.Methodology|en-GB|<h4>Geographic Information System (GIS) overlay</h4><p>Emissions of carbon dioxide (CO<sub>2</sub>)&nbsp; to air from international shipping are distributed according to the reporting of the countries to the United Nations Framework Convention on Climate Change (<a href='http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-unfccc-and-to-the-eu-greenhouse-gas-monitoring-mechanism-4' >UNFCCC</a>), using the location of the harbours (GISCO), land use information (CORINE), information on the spatial pattern of coastal, international shipping routes and/or on navigable inland waterways.&nbsp; The emissions are allocated using GIS overlay techniques for distribution into grid cells with a spatial resolution of 5x5km&sup2;. The dataset is then transformed into vector polygons and projected into the E-PRTR WGS84 standard projection.</p><h4>Comparability</h4><p>Considerable spatial variation is apparent. The main reason for the difference is:</p><ul><li>The spatial pattern of emissions is dependent on the international navigation route and/or on inland water ways and the spatial density of vessel traffic</li></ul>
InsertUpdate|DiffuseSources|AIR_CO2_InternationalShipping.SourceData|en-GB|<h4>Emissions data</h4><p>Emission data used are national totals including releases from international maritime navigation (CRF 1A3d) and International maritime transport (CRF 1C1b) into air from international shipping for the year 2008. &nbsp;These&nbsp; are based on data sets officially reported as national emission totals by countries to the <a href='http://unfccc.int/' >United Nations Framework Convention on Climate Change</a> (<a href='http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-unfccc-and-to-the-eu-greenhouse-gas-monitoring-mechanism-4' >UNFCCC</a>) and to the EU Greenhouse Gas Monitoring Mechanism. Emissions data used for gridding procedure of CO<sub>2</sub> are national totals from CLRTAP Nomenclature For Reporting (NFR). All international shipping emissions are considered as diffuse releases in the E-PRTR Register.</p><h4>Administrative boundaries data</h4><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/popups/references/administrative_units_statistical_units_1' >EUROSTAT GISCO<strong> </strong>Administrative units and Statistical units</a>: <strong>&nbsp;</strong>Country boundaries and boundaries of administrative units (NUTS3)</p><h4>Activity data of international shipping</h4><p><a href='http://coast.cms.udel.edu/GlobalShipEmissions/' >Global Ship Emissions Proxies</a> from <a href='http://pubs.acs.org/doi/abs/10.1021/es0700799' >Wang et al. 2008</a> <br /><a href='http://energy.jrc.ec.europa.eu/transtools/' >TRANS-TOOLS</a> river network traffic volume data <br /><a href='http://www.vnf.fr/vnf/img/cms/Tourisme_et_domaine/carte_france_europe_transport_deux_mille_onze_201101041502.pdf' >Voies Navigables d'Europe&nbsp;(VNE) </a>information on accessibility of inland waterways</p><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/geodata/reference' >Eurostat, GISCO</a>: Watercourses from EuroRegional Map v30: Hydrography (HYDRO)</p><p>&nbsp;</p>
InsertUpdate|DiffuseSources|AIR_CO2_InternationalShipping.TitleFull|en-GB|Carbon dioxide (CO2) emissions from international shipping (in kilotonnes per grid cell)
InsertUpdate|DiffuseSources|AIR_CO2_InternationalShipping.TitleShort|en-GB|CO2 emissions from international shipping, kt/grid
InsertUpdate|DiffuseSources|AIR_CO2_NonIndustrialCombustion.GeneralInformation|en-GB|<p>The map shows carbon dioxide (CO<sub>2</sub>) emissions to air from non-industrial combustion plants of the EU27 and EFTA4 countries per 5x5 km<sup>2</sup> grid cell for the reference year 2008, available in 2010. Diffuse emissions of carbon dioxide (CO<sub>2</sub>) are expressed in kilotonnes per grid cell.</p>
InsertUpdate|DiffuseSources|AIR_CO2_NonIndustrialCombustion.Methodology|en-GB|<h4>Geographic Information System (GIS) overlay</h4><p>Emissions of carbon dioxide (CO<sub>2</sub>) to air from non-industrial combustion plants are distributed according to the reporting of the countries to the United Nations Framework Convention on Climate Change (<a href='http://www.eea.europa.eu/data-and-maps/data/national-emissions-reported-to-the-unfccc-and-to-the-eu-greenhouse-gas-monitoring-mechanism-4' >UNFCCC</a>), using&nbsp; employees statistic (EUROSTAT), population density geo data (GISCO), EU population density grid (Join Research Centres), and land use information. The emissions are allocated using GIS overlay techniques for distribution into grid cells with a spatial resolution of 5x5km&sup2;. The dataset is then transformed into vector polygons and projected into the E-PRTR WGS84 standard projection.<strong></strong></p><h4>Comparability</h4><p>Considerable spatial variation is apparent. The main reasons for the differences are: <strong></strong></p><ul><li>The spatial pattern of emissions is dependent on diverse &nbsp;horizontal distribution of the sources across Europe (employee and population density, on the different use of fuel type in urban and rural areas)</li></ul>
